name,recclass,mass,year,reclat,reclong,ID,MeteorClass,SecondClass,Group,Family,ChemGroup,PetroType,Breccia,PetroClass,MetaGrade,MarsType,Lithol,Melt,Other
O'Malley 017,L6,4.9,2011,-30.54478,131.25928,L6,chondrite,ordinary,L,,,6,0,,,,,,
O'Malley 019,L6,786.3,2011,-30.98036,131.34456,L6,chondrite,ordinary,L,,,6,0,,,,,,
Ooldea 001,L6,587.4,2010,-30.54603,131.9705,L6,chondrite,ordinary,L,,,6,0,,,,,,
Oterøy,L6,246,1928,58.88333,9.4,L6,chondrite,ordinary,L,,,6,0,,,,,,
Otis,L6,2600,1940,38.53333,-99.05,L6,chondrite,ordinary,L,,,6,0,,,,,,
Ovambo,L6,121.5,1900,-18,16,L6,chondrite,ordinary,L,,,6,0,,,,,,
Owasco,L6,168400,1984,41.2,-103.68333,L6,chondrite,ordinary,L,,,6,0,,,,,,
Ozernoe,L6,1830,1983,54.9,62.8,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pê,L6,NA,1989,11.33367,-3.54217,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pacula,L6,3400,1881,21.05,-99.3,L6,chondrite,ordinary,L,,,6,0,,,,,,
Palo Verde Mine,L6,9158,2004,34.71457,-114.19142,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pampa (a),L6,380,1986,-23.2,-70.43333,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pampa (e),L6,10000,1987,-23.2,-70.43333,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pampa de Agua Blanca,L6,10,1916,-24.16667,-69.83333,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pampa de Mejillones 004,L6,3155,2003,-23.20481,-70.45019,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pampa de Mejillones 007,L6,1075,2003,-23.22911,-70.45575,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pampa del Infierno,L6,896,1895,-26.68333,-61.08333,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pannikin,L6,13.6,1965,-32.04167,126.18333,L6,chondrite,ordinary,L,,,6,0,,,,,,
Paranaiba,L6,1.00E+05,1956,-19.13333,-51.66667,L6,chondrite,ordinary,L,,,6,0,,,,,,
Park,L6,13000,1969,39.11,-100.36167,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patrimonio,L6,2121,1950,-19.53333,-48.56667,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10207,L6,6.3,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10215,L6,9.1,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10217,L6,9,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10218,L6,5.6,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10221,L6,2.7,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10222,L6,3.9,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10230,L6,8,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10233,L6,7.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10234,L6,14.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10236,L6,6.1,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10240,L6,11.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10245,L6,2,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10248,L6,2.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10250,L6,2.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10251,L6,1.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10252,L6,7.2,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10253,L6,8.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10255,L6,2.8,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10257,L6,19.8,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10260,L6,2.8,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10263,L6,8.5,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10268,L6,3.5,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10269,L6,1.8,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10275,L6,4.5,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10276,L6,3,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10279,L6,2.8,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10280,L6,2,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10282,L6,4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10285,L6,3.1,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10290,L6,4.3,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10291,L6,2.1,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10292,L6,15.7,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10293,L6,2.1,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10294,L6,2.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10295,L6,4.1,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10298,L6,1.5,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10300,L6,2.5,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10305,L6,1.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10307,L6,1.3,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10310,L6,16,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10313,L6,9.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10315,L6,6.8,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10316,L6,5.5,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10319,L6,5.5,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10321,L6,1.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10322,L6,2.5,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10324,L6,3.3,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10325,L6,1.4,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10326,L6,0.7,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10328,L6,1,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10329,L6,1,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 10330,L6,0.6,2010,0,0,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91503,L6,463.9,1991,-84.96584,-67.50881,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91504,L6,350.4,1991,-84.96515,-67.48303,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91505,L6,270.9,1991,-84.96347,-67.5315,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91506,L6,250.5,1991,-84.71981,-62.46436,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91507,L6,211.8,1991,-84.96005,-67.58217,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91510,L6,207.3,1991,-84.96811,-67.46166,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91511,L6,232.3,1991,-84.96146,-67.51771,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91513,L6,276,1991,-84.9617,-67.50455,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91514,L6,148.1,1991,-84.96585,-67.52201,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91515,L6,49.5,1991,-84.96352,-67.52507,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91518,L6,94.7,1991,-84.95909,-67.57309,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91523,L6,76.6,1991,-84.96778,-67.44574,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91525,L6,11.9,1991,-84.96759,-67.45956,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91527,L6,75.7,1991,-84.96187,-67.54243,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91530,L6,0.8,1991,-84.58538,-61.80954,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91531,L6,95.6,1991,-84.96249,-67.54042,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91532,L6,60.6,1991,-84.96909,-67.47444,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91534,L6,7.2,1991,-84.6434,-61.49788,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91536,L6,93.6,1991,-84.96255,-67.54226,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91542,L6,5.7,1991,-84.7916,-61.88361,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91550,L6,50,1991,-84.96321,-67.53917,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91551,L6,5.8,1991,-84.56833,-61.73123,L6,chondrite,ordinary,L,,,6,0,,,,,,
Patuxent Range 91552,L6,9.4,1991,-84.58523,-61.8084,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pavlograd,L6,40000,1826,48.53333,35.98333,L6,chondrite,ordinary,L,,,6,0,,,,,,
Payson,L6,1728,2001,34.23333,-111.4,L6,chondrite,ordinary,L,,,6,0,,,,,,
Peace River,L6,45760,1963,56.13333,-117.93333,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pecora Escarpment 01005,L6,0.2,2002,-85.68425,-68.79143,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pecora Escarpment 01011,L6,3.75,2002,-85.675,-68.802,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pecora Escarpment 01018,L6,8.5,2002,-85.68397,-68.86203,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pecora Escarpment 01034,L6,67.6,2002,-85.68493,-68.82632,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pecora Escarpment 02029,L6,10.39,2002,-85.63333,-68.7,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pecora Escarpment 02048,L6,4.04,2002,-85.63333,-68.7,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pecora Escarpment 02058,L6,6.64,2002,-85.63333,-68.7,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pecora Escarpment 02080,L6,11.5,2002,-85.63333,-68.7,L6,chondrite,ordinary,L,,,6,0,,,,,,
Pecora Escarpment 82503,L6,8308,1982,-85.63333,-68.7,L6,chondrite,ordinary,L,,,6,0,,,,,,
